Account Number,Account Holder,Bank Name,Account Type,Balance,Currency,Branch Code,Branch Name,Account Status,Creation Date
124098764919,Peter Reynolds,"Small, Davis and Wallace",Savings,710886.91,USD,3184,Martinhaven,Active,2020-11-15
301891393890,Manuel Sanchez,"Freeman, Peters and Smith",Savings,35650.44,EUR,7288,Shieldsside,Inactive,2016-03-20
216364039062,Miguel Pace,Branch PLC,Savings,909106.31,EUR,9474,Davidview,Suspended,2016-03-02
245528796475,Thomas Lee,"Moore, Wade and Green",Investment,956180.61,GBP,1548,North Matthew,Suspended,2021-06-14
221007251136,Jonathan Buckley,Santos-Flores,Savings,609536.08,USD,6983,West Thomashaven,Suspended,2015-05-03
214976290650,Elizabeth Lam,Suarez-Martin,Credit,403839.83,USD,5150,Hayesbury,Inactive,2020-01-06
222920653379,Corey Goodwin,Gardner Group,Credit,166308.83,USD,2530,Nelsonfort,Inactive,2019-10-19
153058427137,Matthew Duncan,"Watkins, Nicholson and Pennington",Savings,690652.45,EUR,1185,Millerton,Inactive,2016-12-11
324330244105,Chase Jackson,Ferguson and Sons,Savings,228260.66,USD,8768,New Barbara,Suspended,2020-06-27
338131635115,Michael Park III,"Jackson, Allen and Ford",Credit,196761.38,GBP,1076,Benjaminfurt,Active,2023-09-23
330468069160,Ruben Lam,Middleton Ltd,Credit,746913.35,JPY,3094,Guzmanside,Suspended,2020-12-17
170568055144,John Wagner,Pugh-Garcia,Investment,984411.0,USD,2388,Clarkside,Inactive,2018-06-08
259433333377,Jessica Carter,Rice Ltd,Credit,869537.13,JPY,1831,Port Dariusberg,Suspended,2019-09-01
210432094975,Steven Coleman,Collins Ltd,Savings,337246.48,EUR,2635,Mckinneyland,Suspended,2016-11-30
226815189432,Gabriel Wilson,Miller Ltd,Checking,17173.92,USD,5855,Lake Taylor,Active,2017-06-20
909142575563,Colleen Brown,Silva Group,Investment,705898.67,AUD,1020,Josebury,Inactive,2017-06-09
272373451755,Ricky Smith,"Barnes, Jordan and Martin",Checking,270939.65,JPY,5206,West Joshuatown,Inactive,2015-09-25
247362846400,Chloe Bartlett,Gillespie and Sons,Savings,152367.21,JPY,1070,Port Christine,Active,2017-03-28
118905357952,James Lowe,Miller-Hart,Investment,68171.98,USD,8836,Micheleberg,Inactive,2022-07-17
598532545068,Samantha Richardson,"Taylor, Obrien and Roberts",Credit,563450.64,EUR,8818,East Judy,Inactive,2017-04-14
179364464786,Melinda Nelson,Lopez Ltd,Investment,779217.33,USD,1191,Fernandezview,Active,2015-07-20
104814527518,Luis Melton,Kelly-Ware,Savings,86182.91,GBP,6964,Lake Sharon,Inactive,2023-11-20
300815928893,James Ramirez Jr.,Huber-Brock,Savings,483637.57,USD,1535,Shellymouth,Suspended,2017-11-16
300877156169,Teresa Watson,"Kemp, Carter and Hopkins",Checking,344752.47,USD,9942,Schaeferhaven,Suspended,2020-07-21
594033126888,John Blake,Smith Group,Credit,517153.82,AUD,8945,Cooperville,Suspended,2016-07-06
727003976790,Lisa French,Chapman-Gilbert,Investment,941430.46,EUR,9436,New Jonathanbury,Inactive,2023-10-13
107035306185,David Cross,"Li, Miller and Reed",Credit,314783.4,EUR,7128,Torresmouth,Inactive,2020-03-22
228045109529,Robert Ferrell,Farrell Group,Checking,360659.49,GBP,1712,Port Autumntown,Active,2016-11-06
197516097902,Ruben Blake,"Miller, Nelson and Carlson",Checking,224855.26,GBP,1948,Port Nicholasport,Inactive,2022-12-02
314922421441,Kerry Miranda,"Manning, Rodriguez and Pierce",Savings,583329.19,EUR,2543,Colemanside,Suspended,2017-05-06
192342757929,Robin Harmon,Burton PLC,Checking,995595.95,AUD,6915,Kimview,Active,2020-11-30
295663174354,John Jones,"Ellison, Hahn and Watson",Checking,473488.41,EUR,9519,Nicholasfort,Active,2016-11-01
271900807421,Jorge Barajas,"Washington, Henderson and Baker",Checking,941060.19,JPY,2377,Farmerland,Inactive,2014-09-13
164180633033,Scott Sheppard,Morris and Sons,Investment,163742.97,AUD,9515,North Kenneth,Inactive,2017-10-27
867407507573,Denise Hudson,Faulkner-Montgomery,Credit,709054.47,EUR,3886,Allenstad,Active,2023-11-07
153075665911,Marissa Brown,Anderson Ltd,Investment,81886.09,GBP,4193,Brianville,Active,2019-03-19
144236601134,Nathaniel Chang,"Moses, Chandler and Robinson",Credit,714450.66,JPY,6438,Smithfort,Inactive,2021-08-30
243516300950,Gary Martin,Phelps and Sons,Savings,688790.89,AUD,8940,Williamside,Active,2019-11-09
603634032925,Eric Garcia,Jones-Townsend,Investment,775913.18,JPY,5346,Lopezton,Active,2023-10-06
265631208933,Lauren Collins,Archer and Sons,Investment,382331.32,GBP,9012,East Haley,Suspended,2017-07-05
250750446446,Seth Smith,Austin Group,Investment,433225.25,JPY,5834,Stevensville,Suspended,2020-09-03
312862727430,Ms. Lauren Holt,"Valenzuela, Hull and Chavez",Checking,737265.22,USD,7153,Lake Valerie,Inactive,2022-03-08
211018225879,James Bass,Clark Inc,Investment,560968.44,JPY,7611,South Teresa,Suspended,2020-02-29
166810451520,Jesse Hodges,Howard PLC,Investment,172763.14,GBP,6335,Waltersmouth,Suspended,2020-02-02
322365171147,Veronica Smith,Hebert-Woods,Credit,72763.89,GBP,3251,Nicolefurt,Active,2017-10-31
319782120106,Kevin Murphy MD,Jones Inc,Investment,914612.2,GBP,5998,Lawrencefurt,Active,2016-01-29
277346929654,Kendra Carter,Thompson-Oliver,Checking,637898.64,USD,7208,Michellemouth,Inactive,2024-01-02
326959689186,Kyle Duke,Bowers-Finley,Savings,28908.36,GBP,2489,Jacksonport,Inactive,2022-05-07
228870805699,Jennifer Dorsey,"Gutierrez, Clark and Williams",Checking,577832.1,GBP,7730,Oneillmouth,Suspended,2024-08-27
185593198524,Christopher Dyer,Fowler Ltd,Savings,257332.95,EUR,2974,Amyshire,Inactive,2018-01-29
195319790424,Eric Moreno,Cameron Inc,Savings,618197.3,EUR,5702,Tranview,Suspended,2020-04-12
314422602315,Angela Brown,Smith and Sons,Savings,629293.45,GBP,4931,Nicholsville,Suspended,2021-02-11
123428355315,Lynn Campbell,Williams-Chen,Savings,883553.36,JPY,3741,North Christopher,Active,2022-12-11
451287755139,Dr. Alan Hinton,Little Group,Credit,504039.92,EUR,6373,Rhodesland,Active,2020-07-09
323987256081,Christopher Hood,"Taylor, Harris and Thomas",Credit,460993.41,AUD,4901,East Richardfort,Inactive,2016-08-09
204978302852,Linda Case,Douglas-Calderon,Checking,674938.71,USD,9002,Cobbland,Suspended,2016-09-04
263409788108,Jessica Goodman,Martin Ltd,Checking,964853.79,GBP,4012,Richardview,Suspended,2016-12-03
147578767408,Emily Lucas,Sheppard-Floyd,Credit,295967.02,USD,2090,Robertshire,Suspended,2022-01-13
219732262797,Sarah Noble,"Goodwin, Lopez and Rowe",Checking,191717.29,USD,1918,Vincentport,Inactive,2019-04-23
242675504076,Brian Reilly,"Kelley, Wheeler and Garcia",Investment,605783.36,USD,6725,South Jeffreyport,Inactive,2014-12-13
299989947686,Melissa Hess,Henderson and Sons,Credit,563683.5,GBP,6505,Mckinneyport,Active,2018-11-09
187598120339,Robert Townsend,"Fields, Morgan and Shields",Investment,195629.05,JPY,8730,Maryhaven,Suspended,2023-11-24
155504133168,Mark Thompson,"Brown, Day and Bryant",Checking,380264.89,GBP,4906,Hawkinsborough,Inactive,2022-05-17
245020332261,Tanya Casey,Barnett-Simpson,Investment,320975.39,GBP,1097,West Megan,Active,2023-04-29
518166013942,Mrs. Anna Downs MD,"Anderson, Robertson and Murphy",Credit,706567.35,USD,1547,West Vincent,Suspended,2016-07-21
334907392692,Ronald Haney,"Clark, Brown and Barry",Checking,144174.09,USD,8243,East Steveberg,Suspended,2023-10-20
131432697166,Paul Wilson,Horton PLC,Savings,406426.48,AUD,1813,Oconnorville,Active,2015-01-28
268590465128,Russell Williams,"Foster, Key and Gallegos",Investment,522408.05,EUR,5330,Lake Jeffreybury,Active,2023-09-06
112272270276,Heidi Howard,Powell-Preston,Savings,295263.77,JPY,2342,Smithmouth,Suspended,2018-01-14
283676322151,David Hill,Mccoy-Hill,Investment,806000.7,EUR,7414,Port Alyssatown,Active,2016-09-01
487860569791,Larry Calderon,"West, Keller and Smith",Checking,617751.33,USD,7563,Veronicatown,Active,2021-06-14
276582881246,Nicole Herrera,Bell Inc,Credit,696746.03,GBP,8343,Kevinside,Suspended,2018-05-11
186340591447,Cheryl Mclean,Hamilton-Taylor,Investment,340537.01,AUD,7673,Lake Linda,Active,2018-09-06
268063682274,Tracey Patterson,Boyd-Cortez,Investment,882932.16,AUD,1226,Jeffreyburgh,Active,2020-03-01
316990790205,Kyle Sellers,Mendez-Robbins,Investment,105437.67,AUD,7171,Marilynview,Suspended,2019-09-03
253416180850,Ryan Villanueva,Roberts-Sanchez,Investment,788311.45,GBP,2887,Mariefort,Active,2018-10-20
416395078037,Gail Robbins,Parker PLC,Credit,936047.86,USD,5716,Lake Jacquelineville,Inactive,2024-01-31
515781001262,James Thomas,Riddle-Rivera,Credit,324572.07,JPY,1490,Samuelview,Suspended,2023-03-29
208453559848,Paula Santiago,Day-Ballard,Investment,71978.47,GBP,1507,Donaldsonmouth,Suspended,2023-09-22
419748882537,Joshua Glover,"Guzman, Irwin and Castillo",Savings,804599.96,JPY,7146,Marcusmouth,Inactive,2020-10-05
878053721104,Dustin Johnson,Lewis Ltd,Investment,23898.53,GBP,8480,West Megan,Active,2022-11-24
631511987858,Luis Ford,Lopez-Dunn,Savings,677775.2,EUR,4091,Port Maria,Inactive,2017-07-28
117129547021,Eric Gallagher,Doyle and Sons,Checking,18574.35,GBP,2409,Robinsonport,Active,2019-05-11
117177017068,Ashley Walker,Michael Inc,Credit,910523.34,AUD,8287,Port Dennis,Inactive,2020-06-23
998448228593,Mary Ware,"Atkins, Cole and Ferguson",Credit,322608.91,AUD,8092,New Tyler,Inactive,2017-07-15
260825956873,Stephanie Jackson,"Hines, Henry and Simmons",Savings,742656.77,GBP,5244,West Connor,Inactive,2016-02-11
188993470469,Rebecca Zavala,Porter and Sons,Savings,112463.57,GBP,7620,East Amandaton,Suspended,2023-03-10
451216662029,Richard Farmer,"Fritz, Baker and Daniel",Checking,803863.01,JPY,8292,North Sandrahaven,Suspended,2017-05-09
251520572414,Jacob Ross,"Guzman, Smith and Hamilton",Investment,287504.22,GBP,9072,East Jeremy,Inactive,2016-10-15
302344501103,David Koch,Carey-Smith,Checking,327469.28,AUD,5882,Waltonmouth,Active,2024-06-24
679191291205,Michael Mcclain,Hicks-Hale,Savings,379112.92,GBP,6783,West Richardland,Active,2017-04-03
127190414556,Raymond Williams,Sutton PLC,Credit,584425.44,AUD,1698,Port Terri,Inactive,2020-12-01
249337677257,Mrs. Jennifer Hall DDS,Greene-Holt,Investment,788445.27,AUD,5162,Ericfurt,Inactive,2014-12-28
308846491094,Meghan Curtis,Steele-Booker,Savings,258789.0,GBP,7818,Simsstad,Suspended,2020-10-14
466719043171,Chase Hanson,Hayes Ltd,Checking,71865.94,USD,1511,Lake Stephanie,Inactive,2019-01-12
215759223787,Evan Donovan,Reyes and Sons,Credit,711961.6,EUR,3621,Hendersonton,Inactive,2019-05-29
314508084491,Patrick Lee,Medina-Russell,Credit,890210.78,GBP,7998,Youngfurt,Suspended,2023-11-01
339749088480,Lisa Ray,"Galvan, Hunt and Thompson",Credit,262933.98,JPY,9854,Meganhaven,Active,2024-06-04
210549682474,Pamela Petersen,"Black, Petty and Saunders",Investment,301759.96,GBP,3758,Wilsonport,Inactive,2017-02-02
298472198760,Jeff Sanchez,Davis-Petersen,Credit,414758.49,JPY,1187,Kellyland,Inactive,2024-06-06
256310087251,Brenda Davis,Guerra and Sons,Credit,869537.19,USD,8813,Jessicaborough,Inactive,2017-01-13
746265471037,Rebecca May,Brooks-Stewart,Checking,815053.49,GBP,6327,Lake Paulshire,Suspended,2024-07-12
121183148855,Michael Stewart,Ramos-Mckee,Savings,74758.89,USD,9901,Tapiamouth,Inactive,2018-05-14
160965067928,Sarah White,"Hernandez, Perez and Richards",Savings,769593.63,GBP,6069,Rachelmouth,Active,2016-04-17
284018699660,Christina Steele,Snyder-Rangel,Credit,672552.07,JPY,7781,Port Mauriceburgh,Inactive,2019-08-09
884699322259,Mr. Alexander Wolfe MD,"Garcia, Miller and Jenkins",Savings,120469.07,USD,6569,Robertchester,Inactive,2023-02-11
133478676670,Logan Mcdonald,Cunningham Inc,Checking,65091.17,EUR,4327,Lake Brian,Suspended,2017-07-16
256838696288,Carlos Vazquez,Smith-Mccoy,Investment,439888.74,GBP,1535,Griffintown,Inactive,2022-10-25
304780095112,Terrence Wagner,"Alexander, Adams and Brown",Credit,194574.06,USD,5321,Morganland,Suspended,2020-07-18
477372564604,Dawn Carter,Chase-Chandler,Credit,349642.22,AUD,4923,Reevesfurt,Inactive,2020-07-30
101796925942,David Macdonald,Diaz Group,Checking,81532.19,JPY,7866,Newmanmouth,Inactive,2015-11-23
181806984548,Brianna Rowe,"Reynolds, Peters and Hamilton",Savings,473989.66,GBP,1049,Kramerside,Suspended,2016-04-10
207715022378,Phillip Haynes,White and Sons,Savings,616708.93,USD,6397,Jonathanton,Suspended,2015-04-19
278983298344,Thomas Henderson,Jackson PLC,Savings,147613.13,JPY,6398,North Erinberg,Active,2020-04-28
234081487552,Robert Dixon,Hurley-Cross,Credit,620313.09,JPY,2668,Angelaborough,Suspended,2014-11-09
677098425077,Michelle Johnson,Sheppard Ltd,Savings,77994.07,AUD,3065,Dannyville,Active,2021-11-01
898353933840,Bryan Bradley,"Ramos, Brown and Jordan",Checking,584125.06,JPY,2611,Lake Jameshaven,Inactive,2021-02-18
779306949406,Alvin Tran,Turner Inc,Credit,72688.11,GBP,2753,Christopherfort,Suspended,2016-07-07
311860065729,Lori Rodriguez,Jimenez LLC,Credit,870556.37,EUR,6995,New Francischester,Inactive,2019-08-18
167153324809,Lynn Black,Hansen-Ward,Investment,396827.36,JPY,2734,Brookston,Inactive,2016-10-16
332898135381,Molly Williams,Anderson-Manning,Checking,451273.93,GBP,6940,Jenniferville,Inactive,2022-01-04
181525886295,David Reed,"Shaw, Calderon and Vasquez",Credit,736441.97,GBP,4593,Marymouth,Active,2023-10-28
168504455144,Amanda Hogan,Savage-Long,Investment,247846.2,AUD,2927,East Shawn,Active,2017-03-12
694702579712,Anthony Harvey,Strickland-Lopez,Credit,141864.78,GBP,1353,Lake Alexandrashire,Suspended,2017-09-19
197442844226,Tammy Hart,Simpson-Gill,Credit,212511.2,AUD,9487,Jillview,Active,2019-09-01
741686634832,Mr. Shannon Castro,Anderson-Moreno,Investment,835345.89,AUD,6078,Port Troy,Suspended,2019-11-04
159256364469,Zachary Pearson IV,"Cruz, Norris and Russell",Investment,784297.2,AUD,2299,Port Jeanette,Suspended,2021-12-19
296710751615,Brittany Maxwell,"Willis, Evans and Stewart",Savings,696099.0,AUD,3652,Bankschester,Inactive,2017-06-11
318820629736,Tamara Salazar,Wall-Mueller,Credit,662907.68,AUD,9454,Port Angela,Inactive,2016-08-22
147883938727,Glenda Gutierrez,Henderson-Sims,Checking,877712.12,GBP,9986,North Michael,Inactive,2023-04-05
735879817083,Alexander Thomas,Brennan-Bullock,Checking,258292.21,USD,9307,Fosterburgh,Active,2018-08-16
316169603686,Joseph Taylor,Mora-Rodriguez,Credit,554145.55,EUR,6184,Port Sarahfort,Inactive,2021-01-27
592790672245,Catherine Hill,Kerr-Stewart,Savings,221729.85,EUR,8056,Johnport,Inactive,2022-09-12
267857125144,Glenn Jackson,Waters PLC,Credit,709923.41,EUR,1010,Lindsayfort,Suspended,2016-10-02
425489949539,Kimberly Brown,Boyd-Massey,Investment,258446.55,USD,2368,Conwayshire,Suspended,2019-10-21
139813177826,Carol Brown,"Bauer, Mullen and Lopez",Investment,201498.3,USD,1694,Chapmanland,Inactive,2018-03-04
225345315331,Abigail Jones,Gilbert-Mathews,Credit,443309.91,GBP,6209,Ericstad,Suspended,2017-01-14
235934392818,Anthony Williams,Collins-Garrett,Credit,787904.44,EUR,8117,West Zachary,Inactive,2023-04-10
575511607069,Edward Stevens,Rivera-Maxwell,Savings,319253.54,GBP,3094,East Jeanshire,Active,2015-03-23
126173575213,Peter Jackson,"Jones, Sullivan and Smith",Checking,747058.08,USD,7344,Mooreburgh,Active,2019-06-02
271320729840,David Brown DDS,"Berg, Ramirez and Allen",Savings,809208.51,EUR,9986,New Andrew,Inactive,2021-11-18
122741671621,Seth Ortega,"Suarez, Daniels and Stein",Investment,524804.76,AUD,9098,Joseburgh,Inactive,2021-12-13
113280354881,Jose Anderson,Baird-Gallagher,Credit,729960.98,USD,4953,Zacharyburgh,Inactive,2017-09-21
102375028011,Stephanie Burnett,"Tate, Clarke and Underwood",Checking,583719.43,JPY,3248,Christopherborough,Active,2022-06-03
232761399170,Amanda Turner,"Jenkins, Bradley and Mitchell",Checking,898763.4,AUD,7324,Carrollfort,Active,2020-03-28
130274144455,Katrina Parker,Haley-Cowan,Investment,836456.19,USD,8673,South Johnmouth,Active,2022-10-11
813907514369,Allison Ball,Powers-Anderson,Savings,811723.93,GBP,8520,North Whitneymouth,Inactive,2024-01-25
185039328653,Martha Dodson,Thornton-Martinez,Savings,68993.62,GBP,6655,Port Michaelstad,Active,2017-01-26
306955957351,Michael Johnson,Murray PLC,Savings,284195.5,GBP,9480,Dominiquechester,Active,2016-12-07
307607005230,Malik Harrison,Decker-Burnett,Savings,147371.77,JPY,2754,Pierceborough,Inactive,2021-02-08
252962339821,Charlene Reed,Jones Inc,Checking,953500.55,AUD,3188,West Ericton,Suspended,2017-10-23
306413189738,Adrian Jenkins,Douglas Ltd,Investment,515959.04,USD,3287,Port Russell,Active,2016-11-02
224294025371,William Anderson,"Crawford, Downs and Morris",Investment,582931.48,EUR,7221,Port April,Inactive,2016-08-19
116996635328,Justin Phelps,Gutierrez-Weaver,Credit,530878.05,AUD,5100,New Jason,Inactive,2017-05-04
160007044955,David French,"Crawford, White and Moore",Credit,773456.53,GBP,9983,Kevinhaven,Suspended,2019-08-03
257298356640,Sierra Peters,Mathews-Ortiz,Checking,436242.79,AUD,3283,West Damonton,Active,2015-11-11
250973983811,Janet Young,Reyes PLC,Savings,165760.65,GBP,6808,Port Michael,Active,2023-06-12
864415765692,Thomas Palmer,"Mcbride, White and Mccall",Credit,831403.04,AUD,7093,Kelleyburgh,Active,2022-07-02
632047825261,Stephanie Crawford,"Lin, Johnson and Miller",Investment,923250.15,JPY,3814,Millertown,Suspended,2018-07-21
284453021491,Todd Evans,"Parker, Powell and Lee",Investment,454305.71,GBP,2812,New Benjaminhaven,Suspended,2015-03-19
291433956338,Rebecca Young,Wilkerson-Gardner,Checking,379481.0,USD,8261,Blackborough,Active,2021-01-01
289974466657,Randy Mcguire DDS,Lopez and Sons,Savings,715887.95,USD,2917,Bennettport,Active,2014-12-21
260071442874,Melissa Wallace,Thomas Inc,Investment,110556.49,JPY,5693,Morganburgh,Active,2024-01-16
256134129190,Nathan Lee,Sanchez Group,Savings,225065.95,AUD,8852,South Donna,Suspended,2019-01-03
444308141150,Kathryn Mendoza,"Benton, French and Evans",Credit,37148.74,USD,3161,Roberthaven,Active,2023-10-05
124518461675,Patricia Clark,"Anderson, Bishop and Hanson",Credit,145262.93,EUR,1716,Brianport,Active,2023-05-28
334923244139,Marc Morgan,Schmidt-Williams,Investment,847036.44,JPY,6987,East Jill,Active,2021-03-26
168183012742,Nicholas Roberts,"Perez, Franklin and Higgins",Credit,204167.86,AUD,6123,East Ricardo,Suspended,2022-02-25
211805345891,Kyle Griffin,"Castro, Smith and Patel",Credit,516135.23,JPY,4038,New Kellymouth,Suspended,2020-07-16
235272456336,Gina Espinoza,"Long, Woods and Harmon",Checking,824034.68,EUR,3380,Margaretshire,Active,2023-05-22
169962959018,Paul King,Randall Ltd,Investment,530214.47,EUR,8916,Nicolechester,Inactive,2023-02-26
294636504073,Troy Kline,"Nichols, Miller and Hernandez",Investment,763880.29,AUD,6419,Erichaven,Inactive,2023-04-03
319707719293,Amanda Keller,Flores Ltd,Checking,558104.29,JPY,8744,New Michael,Active,2021-01-22
300013516985,Christopher Weber,Campbell-Bates,Checking,764455.5,AUD,7604,Tylerburgh,Active,2024-04-03
287845342024,Christian Bowman,Patterson LLC,Investment,209736.16,EUR,4280,South Jennifer,Suspended,2020-02-06
320289860665,Robert Harris,"Jones, Thomas and Brown",Checking,708171.87,GBP,4029,West Henry,Suspended,2017-02-16
114381801576,Mr. Ethan Mahoney PhD,"Young, Ramsey and Woodard",Checking,625248.55,AUD,4138,South Georgeburgh,Suspended,2019-12-12
207286834146,Theresa Soto,Rodriguez-Davis,Savings,456165.88,GBP,5199,Jeffreymouth,Suspended,2022-04-18
802669716855,Andrea Wall,Davidson Group,Credit,123896.27,AUD,8202,Lewisland,Inactive,2016-09-01
294419150048,Kaitlyn Sims,"Walker, Beasley and Franklin",Credit,929364.29,JPY,8607,South Andrew,Inactive,2018-05-01
130598661621,David Hernandez,Dean Inc,Credit,981407.2,AUD,2719,Haroldland,Suspended,2022-11-28
307367983874,Patrick Hernandez,Long PLC,Credit,528469.8,GBP,3896,North Michael,Active,2020-12-08
308743842704,Anthony Rodriguez,Porter-Reed,Savings,606061.49,JPY,4501,New Sierra,Suspended,2018-05-16
305956403048,Robert Morrison,"Norris, Johnson and Schmitt",Checking,977164.1,EUR,9102,South Jacob,Suspended,2023-07-25
111707102495,Ashley Mills,Simmons-Singh,Investment,282857.78,USD,4578,South Amberville,Inactive,2018-11-23
299022435317,Miguel Harrell,Clark LLC,Savings,459934.51,GBP,8735,Port Madison,Inactive,2023-04-05
277352424563,Lisa Reynolds,"Day, Weaver and Pierce",Credit,768032.39,GBP,1848,Ryanbury,Suspended,2023-11-29
170484547796,Gabriel Burton,Greer-Brown,Savings,264913.31,AUD,6932,Willisburgh,Suspended,2023-03-10
